item_code,source_file,date,doc_no,rec_qty,iss_qty,balance,pdf_safety_stock,pdf_maximum_stock
SP-FF027,SP-FF027.pdf,23/01/2025,ISS-68010081,,2.0,1.0,2.0,4.0
SP-FF027,SP-FF027.pdf,18/02/2025,REC-25020015,2.0,,3.0,2.0,4.0
SP-FF027,SP-FF027.pdf,18/02/2025,ISS-68020185,,1.0,2.0,2.0,4.0
SP-FF027,SP-FF027.pdf,04/04/2025,ISS-68040373,,2.0,0.0,2.0,4.0
SP-FF027,SP-FF027.pdf,09/04/2025,ISS-68040436,,2.0,-2.0,2.0,4.0
SP-FF027,SP-FF027.pdf,26/04/2025,REC-25040063,2.0,,0.0,2.0,4.0
SP-FF027,SP-FF027.pdf,26/06/2025,REC-25060115,2.0,,2.0,2.0,4.0
SP-FF027,SP-FF027.pdf,03/12/2025,ISS-68121396,,1.0,1.0,2.0,4.0
SP-FF027,SP-FF027.pdf,19/12/2025,REC-25120233,2.0,,3.0,2.0,4.0
SP-FF027,SP-FF027.pdf,10/01/2026,ISS-69010028,,2.0,1.0,2.0,4.0
SP-FF027,SP-FF027.pdf,11/02/2026,ISS-69020155,,1.0,0.0,2.0,4.0
SP-FF027,SP-FF027.pdf,13/03/2026,REC-26030048,2.0,,2.0,2.0,4.0
SP-FF027,SP-FF027.pdf,14/03/2026,REC-26030051,2.0,,4.0,2.0,4.0
SP-FF027,SP-FF027.pdf,14/03/2026,REC-26050092,2.0,,6.0,2.0,4.0
SP-FF027,SP-FF027.pdf,12/05/2026,ISS-69050466,,2.0,4.0,2.0,4.0
SP-FF028,SP-FF028.pdf,22/10/2020,REC-20100129,2.0,,2.0,0.0,2.0
SP-FF028,SP-FF028.pdf,23/10/2020,ISS-63100508,,2.0,0.0,0.0,2.0
SP-FF028,SP-FF028.pdf,22/06/2022,REC-22060076,4.0,,4.0,0.0,2.0
SP-FF028,SP-FF028.pdf,06/04/2023,ISS-66040405,,2.0,2.0,0.0,2.0
SP-FF028,SP-FF028.pdf,23/10/2024,ISS-67101217,,2.0,0.0,0.0,2.0
SP-FF028,SP-FF028.pdf,14/12/2024,REC-24120218,2.0,,2.0,0.0,2.0
SP-FF028,SP-FF028.pdf,24/01/2025,ISS-68010090,,1.0,1.0,0.0,2.0
SP-FF028,SP-FF028.pdf,07/02/2025,ISS-68020140,,1.0,0.0,0.0,2.0
SP-FF028,SP-FF028.pdf,18/02/2025,REC-25020015,2.0,,2.0,0.0,2.0
SP-FF028,SP-FF028.pdf,27/03/2025,ISS-68030345,,2.0,0.0,0.0,2.0
SP-FF028,SP-FF028.pdf,09/04/2025,REC-25040046,2.0,,2.0,0.0,2.0
SP-FF028,SP-FF028.pdf,09/04/2025,ISS-68040398,,2.0,0.0,0.0,2.0
SP-FF028,SP-FF028.pdf,26/04/2025,REC-25040063,2.0,,2.0,0.0,2.0
SP-FF028,SP-FF028.pdf,19/12/2025,REC-25120233,4.0,,6.0,0.0,2.0
SP-FF028,SP-FF028.pdf,19/12/2025,ISS-69050476,,4.0,2.0,0.0,2.0
SP-FF028,SP-FF028.pdf,11/02/2026,ISS-69020155,,1.0,1.0,0.0,2.0
SP-FF028,SP-FF028.pdf,12/05/2026,ISS-69050477,,1.0,0.0,0.0,2.0
SP-FF028,SP-FF028.pdf,18/05/2026,REC-26050099,4.0,,4.0,0.0,2.0
SP-FF029,SP-FF029.pdf,06/03/2021,REC-21030038,4.0,,4.0,0.0,1.0
SP-FF029,SP-FF029.pdf,31/03/2023,ISS-66030382,,3.0,1.0,0.0,1.0
SP-FF029,SP-FF029.pdf,31/08/2023,ISS-66080903,,1.0,0.0,0.0,1.0
SP-FF029,SP-FF029.pdf,18/09/2023,REC-23090128,2.0,,2.0,0.0,1.0
SP-FF029,SP-FF029.pdf,19/09/2023,ISS-66090996,,2.0,0.0,0.0,1.0
SP-FF029,SP-FF029.pdf,02/01/2024,REC-24010004,4.0,,4.0,0.0,1.0
SP-FF029,SP-FF029.pdf,17/04/2024,ISS-67040386,,3.0,1.0,0.0,1.0
SP-FF029,SP-FF029.pdf,10/05/2024,ISS-67050464,,1.0,0.0,0.0,1.0
SP-FF029,SP-FF029.pdf,10/06/2024,REC-24060078,4.0,,4.0,0.0,1.0
SP-FF029,SP-FF029.pdf,29/10/2024,ISS-67101243,,3.0,1.0,0.0,1.0
SP-FF029,SP-FF029.pdf,07/12/2024,REC-24120214,2.0,,3.0,0.0,1.0
SP-FF030,SP-FF030.pdf,10/01/2022,REC-22010005,4.0,,4.0,2.0,4.0
SP-FF031,SP-FF031.pdf,12/03/2022,REC-22030029,4.0,,4.0,2.0,4.0
SP-FF031,SP-FF031.pdf,18/09/2023,ISS-66090991,,2.0,2.0,2.0,4.0
SP-FF031,SP-FF031.pdf,09/03/2026,ISS-69030239,,2.0,0.0,2.0,4.0
SP-FF031,SP-FF031.pdf,24/04/2026,REC-26040068,4.0,,4.0,2.0,4.0
SP-FF032,SP-FF032.pdf,18/02/2023,REC-23020027,2.0,,2.0,1.0,2.0
SP-FF032,SP-FF032.pdf,20/02/2023,ISS-66020222,,1.0,1.0,1.0,2.0
SP-FF032,SP-FF032.pdf,26/02/2025,REC-25020021,2.0,,3.0,1.0,2.0
SP-FF032,SP-FF032.pdf,27/02/2025,ISS-68020224,,2.0,1.0,1.0,2.0
SP-FF032,SP-FF032.pdf,17/07/2026,ISS-69070712,,1.0,0.0,1.0,2.0
SP-FF032,SP-FF032.pdf,20/07/2026,REC-26070147,5.0,,5.0,1.0,2.0
SP-FF032,SP-FF032.pdf,20/07/2026,ISS-69070725,,1.0,4.0,1.0,2.0
SP-FF033,SP-FF033.pdf,20/07/2026,REC-26070148,3.0,,3.0,1.0,3.0
SP-FF033,SP-FF033.pdf,20/07/2026,ISS-69070726,,1.0,2.0,1.0,3.0
SP-FG002,SP-FG002.pdf,18/05/2020,REC-20050001,3.0,,3.0,1.0,3.0
SP-FG003,SP-FG003.pdf,18/05/2020,REC-20050001,4.0,,4.0,3.0,6.0
SP-FG003,SP-FG003.pdf,25/10/2021,REC-21100184,6.0,,10.0,3.0,6.0
SP-FG004,SP-FG004.pdf,18/05/2020,REC-20050001,5.0,,5.0,2.0,4.0
SP-FG004,SP-FG004.pdf,04/11/2020,ISS-63110547,,2.0,3.0,2.0,4.0
SP-FG004,SP-FG004.pdf,04/08/2023,ISS-66080790,,1.0,2.0,2.0,4.0
SP-FG004,SP-FG004.pdf,09/01/2025,ISS-68010038,,2.0,0.0,2.0,4.0
SP-FG005,SP-FG005.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,8.0
SP-FG005,SP-FG005.pdf,16/12/2020,REC-20120161,3.0,,7.0,2.0,8.0
SP-FG005,SP-FG005.pdf,07/05/2021,ISS-64050453,,1.0,6.0,2.0,8.0
SP-FG005,SP-FG005.pdf,25/03/2022,ISS-65030281,,4.0,2.0,2.0,8.0
SP-FG005,SP-FG005.pdf,26/05/2022,ISS-65050503,,1.0,1.0,2.0,8.0
SP-FG005,SP-FG005.pdf,02/06/2022,ISS-65060533,,1.0,0.0,2.0,8.0
SP-FG005,SP-FG005.pdf,14/12/2024,REC-24120218,10.0,,10.0,2.0,8.0
SP-FG005,SP-FG005.pdf,25/12/2024,ISS-68080928,,1.0,9.0,2.0,8.0
SP-FG005,SP-FG005.pdf,17/02/2025,ISS-68020181,,1.0,8.0,2.0,8.0
SP-FG005,SP-FG005.pdf,13/05/2025,ISS-68080929,,1.0,7.0,2.0,8.0
SP-FG005,SP-FG005.pdf,20/06/2025,ISS-68060748,,1.0,6.0,2.0,8.0
SP-FG005,SP-FG005.pdf,21/07/2025,ISS-68070877,,1.0,5.0,2.0,8.0
SP-FG005,SP-FG005.pdf,06/08/2025,ISS-68080927,,4.0,1.0,2.0,8.0
SP-FG005,SP-FG005.pdf,11/08/2025,REC-25080147,10.0,,11.0,2.0,8.0
SP-FG005,SP-FG005.pdf,27/08/2025,ISS-68080992,,4.0,7.0,2.0,8.0
SP-FG005,SP-FG005.pdf,25/09/2025,ISS-68091107,,2.0,5.0,2.0,8.0
SP-FG005,SP-FG005.pdf,30/09/2025,ISS-68091126,,2.0,3.0,2.0,8.0
SP-FG005,SP-FG005.pdf,02/10/2025,REC-25100180,10.0,,13.0,2.0,8.0
SP-FG005,SP-FG005.pdf,08/10/2025,ISS-68101158,,1.0,12.0,2.0,8.0
SP-FG005,SP-FG005.pdf,05/11/2025,ISS-68111286,,4.0,8.0,2.0,8.0
SP-FG005,SP-FG005.pdf,12/11/2025,ISS-68121473,,2.0,6.0,2.0,8.0
SP-FG005,SP-FG005.pdf,19/12/2025,ISS-68121472,,4.0,2.0,2.0,8.0
SP-FG005,SP-FG005.pdf,12/01/2026,REC-26010005,10.0,,12.0,2.0,8.0
SP-FG005,SP-FG005.pdf,11/02/2026,ISS-69020194,,8.0,4.0,2.0,8.0
SP-FG006,SP-FG006.pdf,18/05/2020,REC-20050001,5.0,,5.0,2.0,5.0
SP-FG006,SP-FG006.pdf,13/01/2021,ISS-64010053,,1.0,4.0,2.0,5.0
SP-FG006,SP-FG006.pdf,25/08/2021,ISS-64080793,,1.0,3.0,2.0,5.0
SP-FG006,SP-FG006.pdf,22/06/2022,ISS-65060618,,1.0,2.0,2.0,5.0
SP-FG007,SP-FG007.pdf,18/05/2020,REC-20050001,4.0,,4.0,1.0,3.0
SP-FG008,SP-FG008.pdf,18/05/2020,REC-20050001,5.0,,5.0,1.0,3.0
SP-FG008,SP-FG008.pdf,05/06/2025,ISS-68060674,,1.0,4.0,1.0,3.0
SP-FG009,SP-FG009.pdf,18/05/2020,REC-20050001,15.0,,15.0,4.0,8.0
SP-FG010,SP-FG010.pdf,18/05/2020,REC-20050001,8.0,,8.0,4.0,10.0
SP-FG010,SP-FG010.pdf,03/06/2020,ISS-63060057,,1.0,7.0,4.0,10.0
SP-FG010,SP-FG010.pdf,26/06/2020,ISS-63060116,,1.0,6.0,4.0,10.0
SP-FG010,SP-FG010.pdf,17/07/2020,ISS-63070206,,1.0,5.0,4.0,10.0
SP-FG010,SP-FG010.pdf,08/09/2020,ISS-63090367,,2.0,3.0,4.0,10.0
SP-FG010,SP-FG010.pdf,09/09/2020,ISS-63090369,,2.0,1.0,4.0,10.0
SP-FG010,SP-FG010.pdf,13/11/2021,ISS-64111102,,1.0,0.0,4.0,10.0
SP-FG010,SP-FG010.pdf,06/01/2022,REC-22010001,20.0,,20.0,4.0,10.0
SP-FG010,SP-FG010.pdf,07/01/2022,ISS-65010024,,1.0,19.0,4.0,10.0
SP-FG010,SP-FG010.pdf,25/01/2022,ISS-65010093,,1.0,18.0,4.0,10.0
SP-FG010,SP-FG010.pdf,10/02/2022,ISS-65020133,,2.0,16.0,4.0,10.0
SP-FG010,SP-FG010.pdf,14/06/2022,ISS-65060590,,1.0,15.0,4.0,10.0
SP-FG010,SP-FG010.pdf,15/06/2022,ISS-65060594,,1.0,14.0,4.0,10.0
SP-FG010,SP-FG010.pdf,30/01/2023,ISS-66010110,,2.0,12.0,4.0,10.0
SP-FG010,SP-FG010.pdf,05/03/2026,ISS-69030226,,1.0,11.0,4.0,10.0
SP-FG011,SP-FG011.pdf,18/05/2020,REC-20050001,13.0,,13.0,4.0,10.0
SP-FG011,SP-FG011.pdf,04/08/2020,ISS-63080250,,1.0,12.0,4.0,10.0
SP-FG011,SP-FG011.pdf,23/07/2021,ISS-64070687,,1.0,11.0,4.0,10.0
SP-FG011,SP-FG011.pdf,12/10/2021,ISS-64100971,,2.0,9.0,4.0,10.0
SP-FG011,SP-FG011.pdf,11/02/2022,ISS-65020134,,1.0,8.0,4.0,10.0
SP-FG011,SP-FG011.pdf,11/03/2022,ISS-65030231,,1.0,7.0,4.0,10.0
SP-FG011,SP-FG011.pdf,17/05/2022,ISS-65050471,,1.0,6.0,4.0,10.0
SP-FG011,SP-FG011.pdf,02/06/2022,ISS-65060529,,1.0,5.0,4.0,10.0
SP-FG011,SP-FG011.pdf,11/08/2023,ISS-66080809,,1.0,4.0,4.0,10.0
SP-FG011,SP-FG011.pdf,28/10/2023,ISS-66101148,,1.0,3.0,4.0,10.0
SP-FG011,SP-FG011.pdf,21/05/2024,ISS-67050514,,1.0,2.0,4.0,10.0
SP-FG011,SP-FG011.pdf,10/06/2024,ISS-68091018,,1.0,1.0,4.0,10.0
SP-FG011,SP-FG011.pdf,08/11/2024,ISS-67111291,,1.0,0.0,4.0,10.0
SP-FG011,SP-FG011.pdf,19/03/2026,REC-26030055,6.0,,6.0,4.0,10.0
SP-FG012,SP-FG012.pdf,18/05/2020,REC-20050001,1.0,,1.0,4.0,10.0
SP-FG012,SP-FG012.pdf,12/06/2020,REC-20060045,10.0,,11.0,4.0,10.0
SP-FG012,SP-FG012.pdf,12/06/2020,ISS-63060078,,1.0,10.0,4.0,10.0
SP-FG012,SP-FG012.pdf,22/09/2020,ISS-63090411,,1.0,9.0,4.0,10.0
SP-FG012,SP-FG012.pdf,02/04/2021,REC-21040058,7.0,,16.0,4.0,10.0
SP-FG012,SP-FG012.pdf,15/05/2021,ISS-64050488,,2.0,14.0,4.0,10.0
SP-FG012,SP-FG012.pdf,04/06/2021,ISS-64060570,,1.0,13.0,4.0,10.0
SP-FG012,SP-FG012.pdf,09/09/2021,ISS-64090842,,1.0,12.0,4.0,10.0
SP-FG012,SP-FG012.pdf,18/11/2022,ISS-65111204,,1.0,11.0,4.0,10.0
SP-FG012,SP-FG012.pdf,17/08/2023,ISS-66080827,,1.0,10.0,4.0,10.0
SP-FG012,SP-FG012.pdf,12/09/2023,ISS-66090955,,10.0,0.0,4.0,10.0
SP-FG012,SP-FG012.pdf,03/12/2024,REC-24120208,9.0,,9.0,4.0,10.0
SP-FG012,SP-FG012.pdf,05/03/2025,REC-25030025,10.0,,19.0,4.0,10.0
SP-FG013,SP-FG013.pdf,18/05/2020,REC-20050001,4.0,,4.0,4.0,10.0
SP-FG013,SP-FG013.pdf,12/06/2020,REC-20060045,10.0,,14.0,4.0,10.0
SP-FG013,SP-FG013.pdf,12/06/2020,ISS-63060078,,1.0,13.0,4.0,10.0
SP-FG013,SP-FG013.pdf,22/09/2020,ISS-63090411,,1.0,12.0,4.0,10.0
SP-FG013,SP-FG013.pdf,02/04/2021,REC-21040057,2.0,,14.0,4.0,10.0
SP-FG013,SP-FG013.pdf,15/05/2021,ISS-64050488,,2.0,12.0,4.0,10.0
SP-FG013,SP-FG013.pdf,04/06/2021,ISS-64060570,,1.0,11.0,4.0,10.0
SP-FG013,SP-FG013.pdf,09/09/2021,ISS-64090842,,1.0,10.0,4.0,10.0
SP-FG013,SP-FG013.pdf,18/11/2022,ISS-65111204,,1.0,9.0,4.0,10.0
SP-FG013,SP-FG013.pdf,17/08/2023,ISS-66080827,,1.0,8.0,4.0,10.0
SP-FG013,SP-FG013.pdf,12/09/2023,ISS-66090955,,8.0,0.0,4.0,10.0
SP-FG013,SP-FG013.pdf,03/12/2024,REC-24120208,15.0,,15.0,4.0,10.0
SP-FG013,SP-FG013.pdf,05/03/2025,REC-25030025,10.0,,25.0,4.0,10.0
SP-FG014,SP-FG014.pdf,18/05/2020,REC-20050001,4.0,,4.0,4.0,10.0
SP-FG014,SP-FG014.pdf,12/06/2020,REC-20060045,10.0,,14.0,4.0,10.0
SP-FG014,SP-FG014.pdf,12/06/2020,ISS-63060078,,1.0,13.0,4.0,10.0
SP-FG014,SP-FG014.pdf,22/09/2020,ISS-63090411,,1.0,12.0,4.0,10.0
SP-FG014,SP-FG014.pdf,02/04/2021,REC-21040061,4.0,,16.0,4.0,10.0
SP-FG014,SP-FG014.pdf,15/05/2021,ISS-64050488,,2.0,14.0,4.0,10.0
SP-FG014,SP-FG014.pdf,04/06/2021,ISS-64060570,,1.0,13.0,4.0,10.0
SP-FG014,SP-FG014.pdf,09/09/2021,ISS-64090842,,1.0,12.0,4.0,10.0
SP-FG014,SP-FG014.pdf,18/11/2022,ISS-65111204,,1.0,11.0,4.0,10.0
SP-FG014,SP-FG014.pdf,17/08/2023,ISS-66080827,,1.0,10.0,4.0,10.0
SP-FG014,SP-FG014.pdf,12/09/2023,ISS-66090955,,10.0,0.0,4.0,10.0
SP-FG014,SP-FG014.pdf,03/12/2024,REC-24120208,13.0,,13.0,4.0,10.0
SP-FG014,SP-FG014.pdf,05/03/2025,REC-25030025,10.0,,23.0,4.0,10.0
SP-FG015,SP-FG015.pdf,18/05/2020,REC-20050001,2.0,,2.0,4.0,10.0
SP-FG015,SP-FG015.pdf,12/06/2020,REC-20060045,10.0,,12.0,4.0,10.0
SP-FG015,SP-FG015.pdf,12/06/2020,ISS-63060078,,1.0,11.0,4.0,10.0
SP-FG015,SP-FG015.pdf,22/09/2020,ISS-63090411,,1.0,10.0,4.0,10.0
SP-FG015,SP-FG015.pdf,02/04/2021,REC-21040056,4.0,,14.0,4.0,10.0
SP-FG015,SP-FG015.pdf,15/05/2021,ISS-64050488,,2.0,12.0,4.0,10.0
SP-FG015,SP-FG015.pdf,04/06/2021,ISS-64060570,,1.0,11.0,4.0,10.0
SP-FG015,SP-FG015.pdf,09/09/2021,ISS-64090842,,1.0,10.0,4.0,10.0
SP-FG015,SP-FG015.pdf,18/11/2022,ISS-65111204,,1.0,9.0,4.0,10.0
SP-FG015,SP-FG015.pdf,17/08/2023,ISS-66080827,,1.0,8.0,4.0,10.0
SP-FG015,SP-FG015.pdf,12/09/2023,ISS-66090955,,8.0,0.0,4.0,10.0
SP-FG015,SP-FG015.pdf,03/12/2024,REC-24120208,15.0,,15.0,4.0,10.0
SP-FG015,SP-FG015.pdf,05/03/2025,REC-25030025,10.0,,25.0,4.0,10.0
SP-FG016,SP-FG016.pdf,23/01/2020,REC-21120204,3.0,,3.0,4.0,10.0
SP-FG016,SP-FG016.pdf,08/02/2020,ISS-64121184,,1.0,2.0,4.0,10.0
SP-FG016,SP-FG016.pdf,12/02/2020,REC-21120203,2.0,,4.0,4.0,10.0
SP-FG016,SP-FG016.pdf,13/04/2020,ISS-64121183,,2.0,2.0,4.0,10.0
SP-FG017,SP-FG017.pdf,18/05/2020,REC-20050001,7.0,,7.0,4.0,10.0
SP-FG017,SP-FG017.pdf,29/07/2020,ISS-63070233,,2.0,5.0,4.0,10.0
SP-FG017,SP-FG017.pdf,22/09/2020,ISS-63090411,,1.0,4.0,4.0,10.0
SP-FG017,SP-FG017.pdf,12/01/2021,ISS-64010044,,2.0,2.0,4.0,10.0
SP-FG017,SP-FG017.pdf,19/01/2021,ISS-64010076,,1.0,1.0,4.0,10.0
SP-FG017,SP-FG017.pdf,02/04/2021,REC-21040059,4.0,,5.0,4.0,10.0
SP-FG017,SP-FG017.pdf,10/09/2021,ISS-64090852,,2.0,3.0,4.0,10.0
SP-FG017,SP-FG017.pdf,06/11/2021,ISS-64111081,,2.0,1.0,4.0,10.0
SP-FG017,SP-FG017.pdf,06/01/2022,REC-22010001,21.0,,22.0,4.0,10.0
SP-FG017,SP-FG017.pdf,22/11/2022,ISS-65111227,,1.0,21.0,4.0,10.0
SP-FG017,SP-FG017.pdf,13/12/2022,ISS-65121313,,1.0,20.0,4.0,10.0
SP-FG017,SP-FG017.pdf,19/05/2023,ISS-66050524,,2.0,18.0,4.0,10.0
SP-FG017,SP-FG017.pdf,13/09/2023,ISS-66090968,,1.0,17.0,4.0,10.0
SP-FG017,SP-FG017.pdf,10/10/2023,ISS-66101082,,2.0,15.0,4.0,10.0
SP-FG017,SP-FG017.pdf,04/03/2024,ISS-67030212,,1.0,14.0,4.0,10.0
SP-FG017,SP-FG017.pdf,09/11/2024,ISS-67111296,,2.0,12.0,4.0,10.0
SP-FG017,SP-FG017.pdf,25/02/2025,ISS-68020219,,2.0,10.0,4.0,10.0
SP-FG017,SP-FG017.pdf,24/03/2025,ISS-68030328,,1.0,9.0,4.0,10.0
SP-FG017,SP-FG017.pdf,19/08/2025,ISS-68080967,,2.0,7.0,4.0,10.0
SP-FG017,SP-FG017.pdf,01/06/2026,ISS-69060539,,2.0,5.0,4.0,10.0
SP-FG018,SP-FG018.pdf,18/05/2020,REC-20050001,2.0,,2.0,4.0,10.0
SP-FG019,SP-FG019.pdf,18/05/2020,REC-20050001,9.0,,9.0,8.0,40.0
SP-FG020,SP-FG020.pdf,18/05/2020,REC-20050001,3.0,,3.0,1.0,2.0
SP-FG021,SP-FG021.pdf,18/05/2020,REC-20050001,3.0,,3.0,1.0,2.0
SP-FG021,SP-FG021.pdf,10/08/2020,ISS-63080278,,1.0,2.0,1.0,2.0
SP-FG023,SP-FG023.pdf,18/05/2020,REC-20050001,8.0,,8.0,2.0,6.0
SP-FG023,SP-FG023.pdf,03/09/2020,ISS-63090351,,2.0,6.0,2.0,6.0
SP-FG023,SP-FG023.pdf,26/09/2020,ISS-63090422,,2.0,4.0,2.0,6.0
SP-FG023,SP-FG023.pdf,15/12/2020,ISS-63120708,,2.0,2.0,2.0,6.0
SP-FG023,SP-FG023.pdf,10/06/2021,ISS-64060591,,2.0,0.0,2.0,6.0
SP-FG023,SP-FG023.pdf,11/06/2021,REC-21060131,18.0,,18.0,2.0,6.0
SP-FG023,SP-FG023.pdf,30/07/2021,ISS-64070713,,4.0,14.0,2.0,6.0
SP-FG023,SP-FG023.pdf,15/10/2021,ISS-64100982,,2.0,12.0,2.0,6.0
SP-FG023,SP-FG023.pdf,24/12/2021,ISS-64121244,,4.0,8.0,2.0,6.0
SP-FG023,SP-FG023.pdf,24/02/2022,ISS-65020177,,2.0,6.0,2.0,6.0
SP-FG023,SP-FG023.pdf,30/03/2022,ISS-65030302,,4.0,2.0,2.0,6.0
SP-FG023,SP-FG023.pdf,15/06/2022,REC-22060072,20.0,,22.0,2.0,6.0
SP-FG023,SP-FG023.pdf,16/06/2022,ISS-65060603,,2.0,20.0,2.0,6.0
SP-FG023,SP-FG023.pdf,16/06/2022,ISS-65060604,,2.0,18.0,2.0,6.0
SP-FG023,SP-FG023.pdf,30/06/2022,ISS-65060650,,2.0,16.0,2.0,6.0
SP-FG023,SP-FG023.pdf,25/07/2022,ISS-65070745,,2.0,14.0,2.0,6.0
SP-FG023,SP-FG023.pdf,29/08/2022,ISS-65080878,,2.0,12.0,2.0,6.0
SP-FG023,SP-FG023.pdf,02/09/2022,ISS-65090892,,2.0,10.0,2.0,6.0
SP-FG023,SP-FG023.pdf,21/10/2022,ISS-65101076,,2.0,8.0,2.0,6.0
SP-FG023,SP-FG023.pdf,08/12/2022,ISS-65121287,,2.0,6.0,2.0,6.0
SP-FG023,SP-FG023.pdf,14/12/2022,ISS-65121319,,2.0,4.0,2.0,6.0
SP-FG023,SP-FG023.pdf,06/01/2023,ISS-66010026,,2.0,2.0,2.0,6.0
SP-FG023,SP-FG023.pdf,20/02/2023,ISS-66020231,,2.0,0.0,2.0,6.0
SP-FG023,SP-FG023.pdf,22/05/2023,REC-23050069,20.0,,20.0,2.0,6.0
SP-FG023,SP-FG023.pdf,23/05/2023,ISS-66050539,,4.0,16.0,2.0,6.0
SP-FG023,SP-FG023.pdf,16/08/2023,ISS-66080824,,2.0,14.0,2.0,6.0
SP-FG023,SP-FG023.pdf,29/09/2023,ISS-66091031,,2.0,12.0,2.0,6.0
SP-FG023,SP-FG023.pdf,10/10/2023,ISS-66101079,,2.0,10.0,2.0,6.0
SP-FG023,SP-FG023.pdf,09/12/2023,ISS-66121302,,2.0,8.0,2.0,6.0
SP-FG023,SP-FG023.pdf,14/12/2023,ISS-66121317,,2.0,6.0,2.0,6.0
SP-FG023,SP-FG023.pdf,15/01/2024,ISS-67010064,,2.0,4.0,2.0,6.0
SP-FG023,SP-FG023.pdf,19/02/2024,ISS-67020160,,4.0,0.0,2.0,6.0
SP-FG023,SP-FG023.pdf,22/10/2024,REC-24100178,10.0,,10.0,2.0,6.0
SP-FG023,SP-FG023.pdf,06/01/2025,ISS-68010022,,2.0,8.0,2.0,6.0
SP-FG023,SP-FG023.pdf,09/01/2025,ISS-68010040,,2.0,6.0,2.0,6.0
SP-FG023,SP-FG023.pdf,14/02/2025,ISS-68020172,,2.0,4.0,2.0,6.0
SP-FG023,SP-FG023.pdf,03/06/2025,ISS-68060654,,2.0,2.0,2.0,6.0
SP-FG024,SP-FG024.pdf,18/05/2020,REC-20050001,2.0,,2.0,4.0,10.0
SP-FG024,SP-FG024.pdf,26/10/2020,ISS-63100511,,2.0,0.0,4.0,10.0
SP-FG025,SP-FG025.pdf,18/05/2020,REC-20050001,1.0,,1.0,0.0,4.0
SP-FG026,SP-FG026.pdf,18/05/2020,REC-20050001,1.0,,1.0,0.0,4.0
SP-FG027,SP-FG027.pdf,18/05/2020,REC-20050001,1.0,,1.0,1.0,2.0
SP-FG028,SP-FG028.pdf,18/05/2020,REC-20050001,9.0,,9.0,2.0,10.0
SP-FG028,SP-FG028.pdf,22/12/2020,ISS-63120741,,2.0,7.0,2.0,10.0
SP-FG028,SP-FG028.pdf,13/01/2021,ISS-64010049,,4.0,3.0,2.0,10.0
SP-FG028,SP-FG028.pdf,24/03/2021,ISS-64030311,,3.0,0.0,2.0,10.0
SP-FG029,SP-FG029.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,6.0
SP-FG029,SP-FG029.pdf,19/04/2022,ISS-65040349,,2.0,0.0,1.0,6.0
SP-FG030,SP-FG030.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,6.0
SP-FG030,SP-FG030.pdf,23/09/2025,ISS-68091094,,1.0,3.0,2.0,6.0
SP-FG031,SP-FG031.pdf,18/05/2020,REC-20050001,5.0,,5.0,2.0,10.0
SP-FG031,SP-FG031.pdf,13/06/2022,ISS-65060577,,2.0,3.0,2.0,10.0
SP-FG031,SP-FG031.pdf,25/06/2024,ISS-68121459,,2.0,1.0,2.0,10.0
SP-FG031,SP-FG031.pdf,17/12/2025,ISS-68121460,,1.0,0.0,2.0,10.0
SP-FG031,SP-FG031.pdf,19/03/2026,REC-26030055,10.0,,10.0,2.0,10.0
SP-FG032,SP-FG032.pdf,18/05/2020,REC-20050001,5.0,,5.0,2.0,10.0
SP-FG032,SP-FG032.pdf,13/06/2022,ISS-65060577,,2.0,3.0,2.0,10.0
SP-FG032,SP-FG032.pdf,25/06/2024,ISS-68121459,,2.0,1.0,2.0,10.0
SP-FG032,SP-FG032.pdf,17/12/2025,ISS-68121460,,1.0,0.0,2.0,10.0
SP-FG033,SP-FG033.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,2.0
SP-FG034,SP-FG034.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,4.0
SP-FG035,SP-FG035.pdf,18/05/2020,REC-20050001,2.0,,2.0,4.0,10.0
SP-FG035,SP-FG035.pdf,21/04/2022,ISS-65040358,,2.0,0.0,4.0,10.0
SP-FG036,SP-FG036.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,10.0
SP-FG037,SP-FG037.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,4.0
SP-FG038,SP-FG038.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,6.0
SP-FG039,SP-FG039.pdf,28/05/2020,REC-20050041,4.0,,4.0,,
SP-FG039,SP-FG039.pdf,24/06/2020,ISS-63060107,,2.0,2.0,,
SP-FG039,SP-FG039.pdf,01/12/2020,ISS-63120664,,1.0,1.0,,
SP-FG039,SP-FG039.pdf,04/01/2021,ISS-64010006,,1.0,0.0,,
SP-FG039,SP-FG039.pdf,30/01/2021,REC-21010015,4.0,,4.0,,
SP-FG039,SP-FG039.pdf,07/07/2022,ISS-65070680,,1.0,3.0,,
SP-FG039,SP-FG039.pdf,08/07/2022,ISS-65070681,,1.0,2.0,,
SP-FG039,SP-FG039.pdf,22/04/2024,ISS-67040398,,1.0,1.0,,
